DPT_CD,DPT_DSC,AGY_TYPE,OWNER_CD,OWNER_DSC,FPAP_CD,FPAP_DSC,AREA_CD,AREA_DSC,PS,MOOE,CO,NET
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.13.b.05,                                      Malaking Pulo National High School,41,Region IV-A,3762,216,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.13.b.06,                                      Natatas National High School,41,Region IV-A,3527,364,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.13.b.07,                                      Pantay National High School,41,Region IV-A,4299,422,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.13.b.08,                                      Pres. Jose P. Laurel National High School (Sulpok),41,Region IV-A,2699,204,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.13.b.09,                                      Tanauan School of Fisheries,41,Region IV-A,20168,2672,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.13.b.10,                                      Tinurik National High School,41,Region IV-A,7386,710,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.13.b.11,                                      Wawa National High School,41,Region IV-A,2544,144,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.13.b.12,                                      Tanauan City National High School,41,Region IV-A,4115,351,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.13.c,                                Division/District Offices (Proper),41,Region IV-A,,1216,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.13.d,                                In-service Training (INSET),41,Region IV-A,,348,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.14,                            Division of Sta. Rosa City,41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.14.a,                                Elementary Education,41,Region IV-A,164044,7234,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.14.b,                                Secondary Education,41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.14.b.01,                                      Aplaya National High School,41,Region IV-A,15537,1318,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.14.b.02,                                      Balibago National High School,41,Region IV-A,23507,2555,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.14.b.03,                                      Don Jose National High School,41,Region IV-A,3994,461,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.14.b.04,                                      Pulong Sta. Cruz National High School,41,Region IV-A,8328,879,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.14.b.05,                                      Sta. Rosa Science and Technology High School,41,Region IV-A,7822,793,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.14.b.06,                                      Sto. Domingo National High School,41,Region IV-A,4638,463,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.14.b.07,                                      Aplaya National High School-Annex 1 Apex School,41,Region IV-A,,336,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.14.b.08,                                      Southville (Caingin) National High School,41,Region IV-A,2474,50,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.14.c,                                Division/District Offices (Proper),41,Region IV-A,,1216,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.14.d,                                In-Service Training (INSET),41,Region IV-A,,544,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.06.b.15,                            Division of Tayabas City,41,Region IV-A,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07,                  Region IV-B,42,Region IV-B,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.a,                      Lump-sum Expenditures,42,Region IV-B,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.a.01,                            Hardship Allowance,42,Region IV-B,7348,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.a.02,                            Repair and Maintenance of School Buildings,42,Region IV-B,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.a.02.a,                                Elementary Education,42,Region IV-B,,41969,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.a.02.b,                                Secondary Education,42,Region IV-B,,6181,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.a.03,                            Cash Allowance,42,Region IV-B,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.a.03.a,                                Pre-School Education,42,Region IV-B,,224,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.a.03.b,                                Elementary Education,42,Region IV-B,,10500,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.a.03.c,                                Secondary Education,42,Region IV-B,,4200,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.a.04,"                            Lump-sum for Equivalent Records Forms (ERFs), Conversion to Master Teacher (MT) Position, and for Reclassification of Positions",42,Region IV-B,20788,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.a.05,                            Provision of Office and IT Equipment for Division Offices/Schools,42,Region IV-B,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b,                      Division Offices,42,Region IV-B,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01,                            Division of Marinduque,42,Region IV-B,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.a,                                Elementary Education,42,Region IV-B,438405,9694,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b,                                Secondary Education,42,Region IV-B,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.01,                                      Alobo National High School,42,Region IV-B,1850,134,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.02,                                      Argao National High School,42,Region IV-B,2510,210,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.03,                                      Balanacan National High School,42,Region IV-B,2580,196,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.04,                                      Bangbang National High School,42,Region IV-B,7929,649,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.05,                                      Bognuyan National High School,42,Region IV-B,6520,522,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.06,                                      Bonliw National High School,42,Region IV-B,2543,135,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.07,                                      Botilao National High School,42,Region IV-B,1445,76,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.08,                                      Buenavista National High School,42,Region IV-B,9250,643,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.09,                                      Butansapa National High School,42,Region IV-B,2016,159,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.10,                                      Cawit National Comprehensive High School,42,Region IV-B,3879,246,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.11,                                      Dolores National High School,42,Region IV-B,3342,171,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.12,                                      Hupi National High School,42,Region IV-B,2114,142,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.13,                                      Ilaya National High School,42,Region IV-B,3373,259,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.14,                                      Ipil National High School,42,Region IV-B,2832,170,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.15,                                      Kasily National High School,42,Region IV-B,1743,123,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.16,                                      Kilo-Kilo National High School,42,Region IV-B,3263,254,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.17,                                      Landy National High School,42,Region IV-B,6197,364,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.18,                                      Makapuyat National High School,42,Region IV-B,7698,497,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.19,                                      Malibago National High School,42,Region IV-B,3293,258,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.20,                                      Maniwaya National High School,42,Region IV-B,1457,99,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.21,                                      Maranlig National High School,42,Region IV-B,1949,164,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.22,                                      Marinduque National High School,42,Region IV-B,29387,2035,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.23,                                      Matalaba National High School,42,Region IV-B,4642,246,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.24,                                      Matuyatuya National High School,42,Region IV-B,4430,280,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.25,                                      Mogpog National Comprehensive High School,42,Region IV-B,5160,373,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.26,                                      Mongpong National High School,42,Region IV-B,1644,103,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.27,                                      Pulo National High School,42,Region IV-B,1244,98,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.28,                                      Punong National High School,42,Region IV-B,2083,132,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.29,                                      Sayao National High School,42,Region IV-B,1775,116,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.30,                                      Sibuyao National High School,42,Region IV-B,1655,113,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.31,                                      Tagum National High School,42,Region IV-B,3109,183,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.07.b.01.b.32,                                      Tambangan National High School,42,Region IV-B,1185,106,,
