DPT_CD,DPT_DSC,AGY_TYPE,OWNER_CD,OWNER_DSC,FPAP_CD,FPAP_DSC,AREA_CD,AREA_DSC,PS,MOOE,CO,NET
BSGC,Budgetary Support to Government Corporations,SUBSPF,NTA,National Tobacco Administration,A.03.a.01,                  Production Support/Farm Services and Technology Assistance,140,Nationwide,,42031,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,NTA,National Tobacco Administration,A.03.b,            Market Development and Trade Regulation,140,Nationwide,,4754,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,NTA,National Tobacco Administration,B.01,        Locally-Funded Project(s),140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,NTA,National Tobacco Administration,B.01.a,"            Construction of NTA Building, Candon City, Ilocos Sur",10,Region I,,5000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCOA,Philippine Coconut Authority,A.01,        General Administration and Support,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCOA,Philippine Coconut Authority,A.01.a,            General Management and Supervision,140,Nationwide,,40563,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCOA,Philippine Coconut Authority,A.02,        Support to Operations,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCOA,Philippine Coconut Authority,A.02.a,            Product  Research and Development,140,Nationwide,,4761,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCOA,Philippine Coconut Authority,A.02.b,            Agricultural Research and Development,140,Nationwide,,32249,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCOA,Philippine Coconut Authority,A.03,        Operation,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCOA,Philippine Coconut Authority,A.03.a,            Developmental Program,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCOA,Philippine Coconut Authority,A.03.a.01,                  Market Research and Development,140,Nationwide,,5263,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCOA,Philippine Coconut Authority,A.03.a.02,                  Farmers/Technical/Personnel Training,140,Nationwide,,2985,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCOA,Philippine Coconut Authority,A.03.b,            Service Related Program,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCOA,Philippine Coconut Authority,A.03.b.01,                  Farm Production and Extension,140,Nationwide,,144179,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCOA,Philippine Coconut Authority,A.03.b.03,                  Production Support (RA 8048),140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCIC-DA,Philippine Crop Insurance Corporation,A.03,        Operations,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCIC-DA,Philippine Crop Insurance Corporation,A.03.a,            Developmental Program,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCIC-DA,Philippine Crop Insurance Corporation,A.03.a.01,                  Expansion of Crop Insurance Program,140,Nationwide,,,30500,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PRRI,Philippine Rice Research Institute,A.01,        General Administration and Support,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PRRI,Philippine Rice Research Institute,A.01.a,            General Management and Supervision,140,Nationwide,,25500,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PRRI,Philippine Rice Research Institute,A.02,        Support to Operations,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PRRI,Philippine Rice Research Institute,A.02.a,            Seed Production and Processing,140,Nationwide,,4500,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PRRI,Philippine Rice Research Institute,A.02.b,            Farm Operations,140,Nationwide,,2000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PRRI,Philippine Rice Research Institute,A.03,        Operations,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PRRI,Philippine Rice Research Institute,A.03.a,            Developmental Programs,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PRRI,Philippine Rice Research Institute,A.03.a.01,                  Research and Development,140,Nationwide,,57000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PRRI,Philippine Rice Research Institute,A.03.a.02,                  Technology Transfer,140,Nationwide,,6000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PRRI,Philippine Rice Research Institute,A.03.b,            Service Related Program,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PRRI,Philippine Rice Research Institute,A.03.b.01,                  Strengthening of Collaborating Stations/Agencies,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,QUEDAN,Quedan and Rural Credit Guarantee Corporation,A.03,        Operations,0,CO,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,QUEDAN,Quedan and Rural Credit Guarantee Corporation,A.03.a,            Developmental Program,0,CO,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,QUEDAN,Quedan and Rural Credit Guarantee Corporation,A.03.a.01,                  Delivery of Credit and Guarantee Services,0,CO,,,200000,
BSGC,Budgetary Support to Government Corporations,SUBSPF,SRA,Sugar Regulatory Administration,A.01,        General Administration and Support,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,SRA,Sugar Regulatory Administration,A.01.a,            General Management and Supervision,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,SRA,Sugar Regulatory Administration,A.02,        Support to Operations,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,SRA,Sugar Regulatory Administration,A.02.a,            Support to Operations,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,SRA,Sugar Regulatory Administration,A.03,        Operations,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,SRA,Sugar Regulatory Administration,A.03.a,            Developmental Programs,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,SRA,Sugar Regulatory Administration,A.03.a.01,                  Production of Goods,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,SRA,Sugar Regulatory Administration,A.03.a.01.a,                      Agricultural Research,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,SRA,Sugar Regulatory Administration,A.03.a.01.b,                      Industrial Research,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,SRA,Sugar Regulatory Administration,A.03.a.02,                  Technology Transfer,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,SRA,Sugar Regulatory Administration,A.03.a.02.a,                      Agricultural Development,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,SRA,Sugar Regulatory Administration,A.03.b,            Service Related Program,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,SRA,Sugar Regulatory Administration,A.03.b.01,                  Regulation,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,SRA,Sugar Regulatory Administration,A.03.b.01.a,                      Production Control and Regulations,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,NEA,National Electrification Administration,B.01,        Locally-Funded Project(s),0,CO,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,NEA,National Electrification Administration,B.01.a,            Rural/Sitio Electrification Projects,140,Nationwide,,790000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,NEA,National Electrification Administration,B.01.b,            Sitio Electrification Projects,1,National Capital Region,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCIC,Philippine Crop Insurance Corporation,A.01,        Expansion of Crop Insurance Program,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,LWUA-DOH,Local Water Utilities Administration,B.01,        Locally-Funded Projects,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,LWUA-DOH,Local Water Utilities Administration,B.01.a,            Various Water Works Projects,140,Nationwide,,400000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,LCP,Lung Center of the Philippines,A.01,        General Administration and Support,1,National Capital Region,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,LCP,Lung Center of the Philippines,A.01.a,            General Management and Supervision,1,National Capital Region,,45690,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,LCP,Lung Center of the Philippines,A.03,        Operations,1,National Capital Region,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,LCP,Lung Center of the Philippines,A.03.a,            Service Related Program,1,National Capital Region,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,LCP,Lung Center of the Philippines,A.03.a.01,"                  Comprehensive Research and Development, Management, Training and Education for the Prevention and Treatment of Lung and Allied Diseases",1,National Capital Region,,111870,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,LCP,Lung Center of the Philippines,A.03.a.02,                  Assistance to Indigent Patients Suffering from Lung Diseases,1,National Capital Region,,11000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,NKI,National Kidney and Transplant Institute,A.01,        General Administration and Support,0,Metro Manila,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,NKI,National Kidney and Transplant Institute,A.01.a,"            General Management and Supervision, Including One Hundred Million Pesos (P100,000) for the Rehabilitation of the Department of Urology",0,Metro Manila,,150000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,NKI,National Kidney and Transplant Institute,A.03,        Operations,0,Metro Manila,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,NKI,National Kidney and Transplant Institute,A.03.a,            Service Related Program,0,Metro Manila,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,NKI,National Kidney and Transplant Institute,A.03.a.01,                  Prevention and Treatment of and Research on Kidney Diseases Particularly Those Requiring Dialysis and Transplant,0,Metro Manila,,135000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,NKI,National Kidney and Transplant Institute,A.03.a.02,                  Assistance to Indigent Patients Suffering from Kidney Diseases,0,CO,,41500,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCMD,Philippine Children`s Medical Center,A.01,        General Administration and Support,0,Metro Manila,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCMD,Philippine Children`s Medical Center,A.01.a,"            General Management and Supervision, Including Sixty Million Pesos (P60,000,000) for the acquisition of Magnetic Resonance Imaging (MRI)",0,Metro Manila,,95400,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCMD,Philippine Children`s Medical Center,A.03,        Operations,0,Metro Manila,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCMD,Philippine Children`s Medical Center,A.03.a,            Service Related Program,0,Metro Manila,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCMD,Philippine Children`s Medical Center,A.03.a.01,"                  Comprehensive Research and Development, Management, and Training and Education for the Prevention and Treatment of Children's Diseases",0,Metro Manila,,200600,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCMD,Philippine Children`s Medical Center,A.03.a.02,                  Assistance to Indigent Patients Suffering from Children's Diseases,0,CO,,18500,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PHC,Philippine Heart Center,A.01,        General Administration and Support,0,Metro Manila,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PHC,Philippine Heart Center,A.01.a,"            General Management and Supervision, Including P60,000,000 for the Acquisition/Upgrading of CT Scan, P50,000,000 for the Completion of Medical Arts Building, and P132,000,000 for the Construction of Additional Operating Rooms with Complete Equipment",0,Metro Manila,,258650,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PHC,Philippine Heart Center,A.03,        Operations,0,CO,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PHC,Philippine Heart Center,A.03.a,            Service Related Program,0,CO,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PHC,Philippine Heart Center,A.03.a.01,                  Assistance to Indigents Suffering from Heart Diseases,0,CO,,210350,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PITAHC,Philippine Institute of Traditional and Alternative Health Care,A.01,        General Administration and Support,0,CO,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PITAHC,Philippine Institute of Traditional and Alternative Health Care,A.01.a,            General Management and Supervision,0,CO,,14000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PITAHC,Philippine Institute of Traditional and Alternative Health Care,A.02,        Support to Operations,0,CO,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PITAHC,Philippine Institute of Traditional and Alternative Health Care,A.02.a,"            Formulation and Development of Policies, Standards and Guidelines in the Areas of Traditional and Alternative Health Care",0,CO,,6000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PITAHC,Philippine Institute of Traditional and Alternative Health Care,A.03,        Operations,0,CO,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PITAHC,Philippine Institute of Traditional and Alternative Health Care,A.03.a,            Research and Development of Traditional and Alternative Health Care,0,CO,,20000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,LWUA,Local Water Utilities Administration,B.01,        Locally Funded Project(s),140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,LWUA,Local Water Utilities Administration,B.01.a,            Various Water Works Projects,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCVC,Philippine Convention and Visitors Corporation,A.01,        General Administration and Support,0,Metro Manila,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCVC,Philippine Convention and Visitors Corporation,A.01.a,            General Management and Supervision,0,Metro Manila,,35461,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCVC,Philippine Convention and Visitors Corporation,A.02,        Support to Operations,0,Metro Manila,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCVC,Philippine Convention and Visitors Corporation,A.02.a,            Planning and Policy Formulation,0,Metro Manila,,5021,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCVC,Philippine Convention and Visitors Corporation,A.02.b,            Advertising and Publications,0,Metro Manila,,6137,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCVC,Philippine Convention and Visitors Corporation,A.02.c,            Corporate Relations,0,Metro Manila,,2663,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCVC,Philippine Convention and Visitors Corporation,A.03,        Operations,0,Metro Manila,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCVC,Philippine Convention and Visitors Corporation,A.03.a,            Developmental Program,0,Metro Manila,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PCVC,Philippine Convention and Visitors Corporation,A.03.a.01,                  Promotion of Tourism,0,Metro Manila,,15718,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PTA,Philippine Tourism Authority,B.01,        Locally-Funded Project(s),0,CO,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PTA,Philippine Tourism Authority,B.01.a,            For the implementation of various tourism projects,0,CO,,50000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PTA,Philippine Tourism Authority,B.01.b,"            Abatan River Development Project, Bohol",70,Region VII,,15000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PTA,Philippine Tourism Authority,B.01.c,"            Completion of the Panglao Multi-Purpose Building, Bohol",70,Region VII,,3000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PTA,Philippine Tourism Authority,B.01.d,"            Rehabilitation of the Candijay Mangrove Boardwalk, Bohol",70,Region VII,,2000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,ASEZA,Aurora Special Economic Zone Authority,A.03,        Operations,30,Region III,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,ASEZA,Aurora Special Economic Zone Authority,A.03.a,            Developmental Program,30,Region III,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,ASEZA,Aurora Special Economic Zone Authority,A.03.a.01,"                  Development of the Aurora Special Economic Zone Authority into a Self-Sustaining Commercial, and Industrial Center",30,Region III,,,400000,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CITEM,Center for International Trade Expositions and Missions,A.01,        General Administration and Support,0,Metro Manila,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CITEM,Center for International Trade Expositions and Missions,A.01.a,            General Management and Supervision,0,Metro Manila,,11032,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CITEM,Center for International Trade Expositions and Missions,A.02,        Support to Operations,0,Metro Manila,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CITEM,Center for International Trade Expositions and Missions,A.02.a,"            Publication Information, Creative Arts, Audio Visual and Exhibition and Design Services",0,Metro Manila,,1071,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CITEM,Center for International Trade Expositions and Missions,A.03,        Operations,0,Metro Manila,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CITEM,Center for International Trade Expositions and Missions,A.03.a,            Developmental Program,1,National Capital Region,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CITEM,Center for International Trade Expositions and Missions,A.03.a.01,"                  Export Promotions and Development thru the Pursuit of an Aggressive and Focused Promotions Program for Identified Export Revenue Streams in accordance with the Philippine Export Development Plan (PEDP), Including Implementation of Projects under the JPEPA (P17,831,000)",1,National Capital Region,,55728,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CITC,Cottage Industry Technology Center,A.01,        General Administration and Support,1,National Capital Region,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CITC,Cottage Industry Technology Center,A.01.a,            General Management and Supervision,1,National Capital Region,,2300,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CITC,Cottage Industry Technology Center,A.02,        Support to Operations,0,Metro Manila,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CITC,Cottage Industry Technology Center,A.02.a,"            Program Development, Promotions, Monitoring and Information",0,Metro Manila,,1200,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CITC,Cottage Industry Technology Center,A.03,        Operations,1,National Capital Region,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CITC,Cottage Industry Technology Center,A.03.a,            Developmental Program,1,National Capital Region,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CITC,Cottage Industry Technology Center,A.03.a.01,                  Training and Technology Development in Support of the Cottage and Light Industry,1,National Capital Region,,6500,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,TLRC,Technology Resource Center,C.01,        For Various Livelihood Projects,1,National Capital Region,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PNR,Philippine National Railways,A.03,        Operations,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PNR,Philippine National Railways,A.03.a,            Service Related Program,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PNR,Philippine National Railways,A.03.a.01,"                  Operation and maintenance for the establishment of a safe, reliable and affordable railway transport service",140,Nationwide,,100000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CAAP,Civil Aviation Authority of the Philippines,A.01,        General Administration and Support,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CAAP,Civil Aviation Authority of the Philippines,A.01.a,            General Management and Supervision,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CAAP,Civil Aviation Authority of the Philippines,A.01.b,            Scholarship and Training,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CAAP,Civil Aviation Authority of the Philippines,A.02,        Support to Operations,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CAAP,Civil Aviation Authority of the Philippines,A.02.a,            Operation and Management of the Civil Aviation Training Center (CATC),140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CAAP,Civil Aviation Authority of the Philippines,A.02.b,"            Operation, repair and maintenance of aircrafts",140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CAAP,Civil Aviation Authority of the Philippines,A.02.c,"            Printing of the Aeronautical Information Publications (AIP), World Aeronautical Charts and other related forms",140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CAAP,Civil Aviation Authority of the Philippines,A.03,        Operations,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CAAP,Civil Aviation Authority of the Philippines,A.03.a,            Provision of international and domestic leased circuits between area control centers of adjacent Flight Information Regions (FIRs) and between Manila and Domestic Field Activities,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CAAP,Civil Aviation Authority of the Philippines,A.03.b,            Repair and maintenance of:,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CAAP,Civil Aviation Authority of the Philippines,A.03.b.01,"                  Airport, vertical and horizontal facilities, including aircraft movement areas",140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CAAP,Civil Aviation Authority of the Philippines,A.03.b.02,"                  Air navigation facilities, buildings and installations",140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CAAP,Civil Aviation Authority of the Philippines,A.03.c,            Supervision and regulation of civil aviation,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CAAP,Civil Aviation Authority of the Philippines,A.03.d,"            Management, operation and upkeep of national airports and air navigation facilities",140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PIDS,Philippine Institute for Development Studies,A.01,        General Administration and Support,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PIDS,Philippine Institute for Development Studies,A.01.a,            General Management and Supervision,140,Nationwide,,7147,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PIDS,Philippine Institute for Development Studies,A.02,        Support to Operations,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PIDS,Philippine Institute for Development Studies,A.02.a,"            Publication,  Seminars and Management Systems Services and Project Services",140,Nationwide,,2360,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PIDS,Philippine Institute for Development Studies,A.02.b,            Endowment Fund,140,Nationwide,,50000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PIDS,Philippine Institute for Development Studies,A.02.c,"            Operations of the Philippine APEC Study Center Network created under Administrative Order No. 303 dated November 23, 1996",140,Nationwide,,2000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PIDS,Philippine Institute for Development Studies,A.03,        Operation,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PIDS,Philippine Institute for Development Studies,A.03.a,            Research Program,140,Nationwide,,5493,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PTV4,"People`s Television Network, Incorporated",A.03,        Operations,0,CO,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PTV4,"People`s Television Network, Incorporated",A.03.a,"            Protection and Delivery of News, Public Affairs, Sports, Cultural, Educational and Entertainment Programs and Features and Rehabilitation and Upgrading of Transmitting Stations",0,CO,,100000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PTV4,"People`s Television Network, Incorporated",B.01,        Locally-Funded Projects,0,CO,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,PTV4,"People`s Television Network, Incorporated",B.01.a,            Subsidy for the construction of Building - Davao City Station,110,Region XI,,10000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,BSP,Bangko Sentral ng Pilipinas,A.03,        Programs,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,BSP,Bangko Sentral ng Pilipinas,A.03.a,            Developmental Programs,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,BSP,Bangko Sentral ng Pilipinas,A.03.a.01,                  Capital Subscription of the National Government to the BSP under the Capitalization Bond Program,140,Nationwide,,,4000000,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CEZA,Cagayan Economic Zone Authority,A.01,        General Administration and Support,11,Cagayan,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CEZA,Cagayan Economic Zone Authority,A.01.a,            General Management and Supervision,11,Cagayan,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CEZA,Cagayan Economic Zone Authority,A.03,        Operations,11,Cagayan,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CEZA,Cagayan Economic Zone Authority,A.03.a,            Developmental Program,11,Cagayan,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CEZA,Cagayan Economic Zone Authority,A.03.a.01,"                  Development of the Cagayan Economic Zone into a Self-Sustaining Commercial, Industrial, Financial, Investment and Tourism Center",11,Cagayan,,329000,800000,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CCP,Cultural Center of the Philippines,A.01,        General Administration and Support,0,Metro Manila,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CCP,Cultural Center of the Philippines,A.01.a,            General Management and Supervision,0,Metro Manila,,44707,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CCP,Cultural Center of the Philippines,A.02,        Support to Operations,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CCP,Cultural Center of the Philippines,A.03,        Operations,0,Metro Manila,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CCP,Cultural Center of the Philippines,A.03.a,            Service Related Program,0,Metro Manila,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CCP,Cultural Center of the Philippines,A.03.a.01,"                  Promotion of Arts and Culture, including P5,000,000 for the implementation of RA 8626",0,Metro Manila,,135293,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CCP,Cultural Center of the Philippines,A.03.a.02,                  To Open an Escrow Account to Cover Payment of the Liability of the Republic of the Philippines to the Republic Real Estate Corporation (RREC) as represented by CCP,140,Nationwide,,41792,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,CCP,Cultural Center of the Philippines,A.03.a.03,                  Financial Assistance to Philippine Philharmonic Orchestra (PPO) For Acquisition and Repair of Musical Instruments,140,Nationwide,,20000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,DAP,Development Academy of the Philippines,A.02,        Support to Operations,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,DAP,Development Academy of the Philippines,A.02.a,            Endowment Fund,140,Nationwide,,10000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,DAP,Development Academy of the Philippines,A.02.b,"            Publications, research and development",140,Nationwide,,6000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,DAP,Development Academy of the Philippines,A.02.c,            Implementation of quality and competitiveness programs,140,Nationwide,,9000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,DAP,Development Academy of the Philippines,B.01,        Locally-Funded Project(s),140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,DAP,Development Academy of the Philippines,B.01.a,            Repairs and rehabilitation of DAP's facilities,140,Nationwide,,45000,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,HIGC,Home Guaranty Corporation,A.03,        Operations,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,HIGC,Home Guaranty Corporation,A.03.a,            Developmental Program,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,HIGC,Home Guaranty Corporation,A.03.a.01,                  Credit Insurance and Mortgage Guarantee Operations,140,Nationwide,,,600000,
BSGC,Budgetary Support to Government Corporations,SUBSPF,NHMFC,National Home Mortgage Finance Corporation,A.03,        Operations,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,NHMFC,National Home Mortgage Finance Corporation,A.03.a,            Developmental Programs,140,Nationwide,,,,
BSGC,Budgetary Support to Government Corporations,SUBSPF,NHMFC,National Home Mortgage Finance Corporation,A.03.a.01,                  Purchase of Mortgages for Securitization,140,Nationwide,,,400000,
