DPT_CD,DPT_DSC,AGY_TYPE,OWNER_CD,OWNER_DSC,FPAP_CD,FPAP_DSC,AREA_CD,AREA_DSC,PS,MOOE,CO,NET

ARF,Agrarian Reform Fund,SPF,ARF,Agrarian Reform Fund,C.01,        For the Requirements of the Comprehensive Agrarian Reform Program,0,CO,,,,
DENR,Department of Environment and Natural Resources,AGENCY,NCIP-DENR,National Commission on Indigenous Peoples,A.01,        General Administration and Support,140,Nationwide,,
DENR,Department of Environment and Natural Resources,AGENCY,NCIP-DENR,National Commission on Indigenous Peoples,A.01.a,            General Administration and Support Services,140,Nationwide,,
DENR,Department of Environment and Natural Resources,AGENCY,NCIP-DENR,National Commission on Indigenous Peoples,A.01.a.01,                  General Management and Supervision,140,Nationwide,23515,24997
DENR,Department of Environment and Natural Resources,AGENCY,NCIP-DENR,National Commission on Indigenous Peoples,A.02,        Support To Operations,140,Nationwide,,
DENR,Department of Environment and Natural Resources,AGENCY,NCIP-DENR,National Commission on Indigenous Peoples,A.02.a,"            Policy Formulation, Planning and Coordination of Socio-Economic and Cultural Development Projects",140,Nationwide,,,
DENR,Department of Environment and Natural Resources,AGENCY,NCIP-DENR,National Commission on Indigenous Peoples,A.02.a.01,                  Development and promotion of economic livelihood programs and projects,140,Nationwide,3277,515,
DENR,Department of Environment and Natural Resources,AGENCY,NCIP-DENR,National Commission on Indigenous Peoples,A.02.a.02,"                  Promotion and development of culture, traditions and institutions",140,Nationwide,2710,515,
DENR,Department of Environment and Natural Resources,AGENCY,NCIP-DENR,National Commission on Indigenous Peoples,A.02.a.03,                  Coordination with the different tribal institutions,140,Nationwide,3058,1640,
DENR,Department of Environment and Natural Resources,AGENCY,NCIP-DENR,National Commission on Indigenous Peoples,A.03,        Operations,140,Nationwide,,,
DENR,Department of Environment and Natural Resources,AGENCY,NCIP-DENR,National Commission on Indigenous Peoples,A.03.a,            Implementation of Socio-Economic and Cultural Development Projects,140,Nationwide,,,
DENR,Department of Environment and Natural Resources,AGENCY,NCIP-DENR,National Commission on Indigenous Peoples,A.03.a.01,                  Implementation of socio-economic and cultural development projects,140,Nationwide,316678,45960,
DENR,Department of Environment and Natural Resources,AGENCY,NCIP-DENR,National Commission on Indigenous Peoples,A.03.a.02,                  For scholarship of members of the cultural communities,140,Nationwide,,143621,
DENR,Department of Environment and Natural Resources,AGENCY,NCIP-DENR,National Commission on Indigenous Peoples,A.03.a.03,                  Management/development of ancestral lands in support of the social reform agenda,140,Nationwide,3036,51552,
DENR,Department of Environment and Natural Resources,AGENCY,NCIP-DENR,National Commission on Indigenous Peoples,B.01,        Locally-Funded Projects,0,CO,,,
DENR,Department of Environment and Natural Resources,AGENCY,NCIP-DENR,National Commission on Indigenous Peoples,B.01.a,            Acquisition of Information Technology and Office Equipment,0,CO,,,5800
DENR,Department of Environment and Natural Resources,AGENCY,NAMRIA,National Mapping and Resource Information Authority,A.01,        General Administration and Support,0,CO,,,
DENR,Department of Environment and Natural Resources,AGENCY,NAMRIA,National Mapping and Resource Information Authority,A.01.a,            General Administration and Support Services,0,CO,,,
DENR,Department of Environment and Natural Resources,AGENCY,NAMRIA,National Mapping and Resource Information Authority,A.01.a.01,                  General Management and Supervision,0,CO,23920,20907,
DENR,Department of Environment and Natural Resources,AGENCY,NAMRIA,National Mapping and Resource Information Authority,A.01.a.02,                  General Support Services - Engineering,0,CO,12683,7615,
DENR,Department of Environment and Natural Resources,AGENCY,NAMRIA,National Mapping and Resource Information Authority,A.01.a.03,                  Intelligence and Security Services,0,CO,4336,527,
DENR,Department of Environment and Natural Resources,AGENCY,NAMRIA,National Mapping and Resource Information Authority,A.01.a.04,                  Human Resource Development,0,CO,,606
DENR,Department of Environment and Natural Resources,AGENCY,NAMRIA,National Mapping and Resource Information Authority,A.01.a.05,                  Gender and Development,0,CO,,666
DENR,Department of Environment and Natural Resources,AGENCY,NAMRIA,National Mapping and Resource Information Authority,A.01.a.06,                  Administration of Personal Benefits,0,CO,,
DENR,Department of Environment and Natural Resources,AGENCY,NAMRIA,National Mapping and Resource Information Authority,A.01.b,            Productivity Incentive Benefits,0,CO,,
DENR,Department of Environment and Natural Resources,AGENCY,NAMRIA,National Mapping and Resource Information Authority,A.03,        Operations,0,CO,,
DENR,Department of Environment and Natural Resources,AGENCY,NAMRIA,National Mapping and Resource Information Authority,A.03.a,"            Water, Coastal and Land Surveys",0,CO,,
DENR,Department of Environment and Natural Resources,AGENCY,NAMRIA,National Mapping and Resource Information Authority,A.03.a.01,"                  Land resource, geodetic control, plane and geophysical surveys",0,CO,87410,42123
DENR,Department of Environment and Natural Resources,AGENCY,NAMRIA,National Mapping and Resource Information Authority,A.03.b,            Mapping and Remote Sensing,0,CO,,
DENR,Department of Environment and Natural Resources,AGENCY,NAMRIA,National Mapping and Resource Information Authority,A.03.b.01,                  Production of maps and remote sensing surveys,0,CO,58858,412084
DENR,Department of Environment and Natural Resources,AGENCY,NAMRIA,National Mapping and Resource Information Authority,A.03.b.02,                  Survey and Mapping of Ancestral Lands/Ancestral Domain,0,CO,,
DENR,Department of Environment and Natural Resources,AGENCY,NAMRIA,National Mapping and Resource Information Authority,A.03.b.03,                  Land Classification and Mapping,0,CO,,
DENR,Department of Environment and Natural Resources,AGENCY,NAMRIA,National Mapping and Resource Information Authority,A.03.c,            Information Management and Statistical Services,0,CO,,
DENR,Department of Environment and Natural Resources,AGENCY,NAMRIA,National Mapping and Resource Information Authority,A.03.c.01,"                  For data processing, updating including resource information management and statistical services",0,CO,22576,2948
DENR,Department of Environment and Natural Resources,AGENCY,NAMRIA,National Mapping and Resource Information Authority,B.01,        Locally-Funded Project,0,CO,,
DENR,Department of Environment and Natural Resources,AGENCY,NAMRIA,National Mapping and Resource Information Authority,B.01.a,            RP Extended Continental Shelf Delimitation Project,0,CO,,56091
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,A.01,        General Administration and Support,0,CO,,
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,A.01.a,            General Administration and Support Services,0,CO,,
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,A.01.a.01,                  General management and supervision,0,CO,7286,7273
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,A.01.b,            Productivity  Incentive Benefits,0,CO,,
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,A.03,        Operations,0,CO,,
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,A.03.a,"            Formulation and Coordination of Plans, Policies and Programs on the Environmental Protection, Conservation and Development of Palawan",0,CO,,
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,A.03.a.01,"                  Formulation and coordination of plans, policies and programs on the environmental protection, conservation and development of Palawan",0,CO,14861,15861
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,A.03.a.02,                  Environmental Research,0,CO,,
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,A.03.a.03,                  Environmental Monitoring & Evaluation System,0,CO,,
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,A.03.a.04,                  Planning and Project Development,0,CO,,
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,A.03.a.05,                  Environmental Education and Extension,0,CO,,
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,A.03.a.06,                  Implementation and Environmentally Critical Areas Network,0,CO,,
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,A.03.a.07,                  District Management  Operations,0,CO,,
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,A.03.a.08,                  Calauit Game Preserve and Wildlife Sanctuary,0,CO,,
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,A.03.a.09,                  PCSD Activitiesand the Functional Committee,0,CO,,
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,A.03.a.10,                  RA 91477 Wildlife Act,0,CO,,
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,A.03.a.11,                  RA 9072 Caves Act,0,CO,,
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,B.01,        Locally-Funded Projects,0,CO,,,
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,B.01.a,            Studies on Various Ecosystems in Palawan,40,Region IV,,10000,
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,B.01.b,            Community based Environmental Critical Areas Network Resources Management Plans in Selected Learning Sites,0,CO,,5000,
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,B.01.c,            Assisted Data Management Program to Determine Geo-Hazard Areas,0,CO,,5000,
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,B.01.d,            Conduct of Carrying Capacity Studies of Selected Coastal Areas for Tourism Purposes,0,CO,,5000,
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,B.02,        Foreign Assisted Projects,0,CO,,,
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,B.02.a,            Sustainable Environmental Management Project in Northern Palawan (SEMPNP),0,CO,,,
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,B.02.a.$1,                  Peso Counterpart,40,Region IV,,,
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,B.02.a.$2,                  Loan Proceeds,40,Region IV,,,
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,B.02.b,            Palawan Tropical Forest Protection Program,40,Region IV,,,
DENR,Department of Environment and Natural Resources,AGENCY,PCSDS,Palawan Council for Sustainable Development Staff,B.02.b.$1,                  Peso Counterpart,40,Region IV,,,
DOF,Department of Finance,AGENCY,OSEC-DOF,Office of the Secretary,A.01,        General Administration and Support,140,Nationwide,,,
DOF,Department of Finance,AGENCY,OSEC-DOF,Office of the Secretary,A.01.a,            General Administration and Support Services,140,Nationwide,,,
DOF,Department of Finance,AGENCY,OSEC-DOF,Office of the Secretary,A.01.a.01,                  General management and supervision,140,Nationwide,39041,137664,4340
DOF,Department of Finance,AGENCY,OSEC-DOF,Office of the Secretary,A.02,        Support to Operations,140,Nationwide,,,
DOF,Department of Finance,AGENCY,OSEC-DOF,Office of the Secretary,A.02.a,            Legal Services,140,Nationwide,,,
DOF,Department of Finance,AGENCY,OSEC-DOF,Office of the Secretary,A.02.a.01,                  Legal opinions and decisions on revenue and fiscal measures,140,Nationwide,2340,2190
DOF,Department of Finance,AGENCY,OSEC-DOF,Office of the Secretary,A.02.a.02,                  Intelligence/confidential activities,140,Nationwide,,
DOF,Department of Finance,AGENCY,OSEC-DOF,Office of the Secretary,A.02.b,            Intelligence Activities,140,"3rd District, Pangasinan, San Carlos City",,
DOF,Department of Finance,AGENCY,OSEC-DOF,Office of the Secretary,A.02.b.01,                  Intelligence/confidential activities,140,Nationwide,,500
